DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,QU_COND,QU_SEQNUM,NATBBO_IND,QU_CANCEL,QU_SOURCE,SYM_ROOT,SYM_SUFFIX
20190102,10:00:12.530116358,C,154.95,1,155.11,1,R,4112666,0,,N,AAPL,
20190102,10:00:12.530205055,P,154.96,3,154.99,1,R,4112669,0,,N,AAPL,
20190102,10:00:12.530418136,P,154.96,6,154.99,1,R,4112675,2,,N,AAPL,
20190102,10:00:12.530472614,N,154.96,7,155.04,5,R,4112677,2,,N,AAPL,
20190102,10:00:12.530595375,N,154.96,8,155.04,5,R,4112684,2,,N,AAPL,
20190102,10:00:12.530637964,Q,154.96,7,154.99,3,R,4112686,0,,N,AAPL,
20190102,10:00:12.530681883,X,154.96,7,155.0,5,R,4112688,0,,N,AAPL,
20190102,10:00:12.530766087,X,154.96,7,155.0,3,R,4112691,0,,N,AAPL,
20190102,10:00:12.530827203,V,154.96,3,154.99,1,R,4112693,0,,N,AAPL,
20190102,10:00:12.530853116,X,154.96,7,155.0,4,R,4112695,0,,N,AAPL,
20190102,10:00:12.531042023,V,154.96,2,154.99,1,R,4112701,0,,N,AAPL,
20190102,10:00:12.531157206,V,154.96,2,155.03,1,R,4112703,0,,N,AAPL,
20190102,10:00:12.531385390,P,154.96,6,155.0,5,R,4112705,0,,N,AAPL,
20190102,10:00:12.531418237,C,154.96,1,155.11,1,R,4112706,0,,N,AAPL,
20190102,10:00:12.531449937,C,154.96,2,155.11,1,R,4112707,0,,N,AAPL,
20190102,10:00:12.553806482,V,154.96,3,155.03,1,R,4112780,0,,N,AAPL,
20190102,10:00:12.554152185,Q,154.96,2,154.99,3,R,4112781,0,,N,AAPL,
20190102,10:00:12.554163035,X,154.95,3,155.0,4,R,4112782,0,,N,AAPL,
20190102,10:00:12.554556457,P,154.96,3,155.0,5,R,4112784,0,,N,AAPL,
20190102,10:00:12.554600757,N,154.96,2,155.04,5,R,4112785,2,,N,AAPL,
20190102,10:00:12.554658009,C,154.96,1,155.11,1,R,4112786,0,,N,AAPL,
20190102,10:00:12.554768966,N,154.96,1,155.04,5,R,4112787,0,,N,AAPL,
20190102,10:00:12.555055810,V,154.96,2,155.03,1,R,4112788,0,,N,AAPL,
20190102,10:00:12.560120109,V,154.96,3,155.03,1,R,4112795,0,,N,AAPL,
20190102,10:00:12.560828679,C,154.96,2,155.11,1,R,4112796,0,,N,AAPL,
20190102,10:00:12.571287343,C,154.96,1,155.11,1,R,4112840,0,,N,AAPL,
20190102,10:00:12.571367893,P,154.96,6,155.0,5,R,4112844,2,,N,AAPL,
20190102,10:00:12.571374391,Q,154.96,8,154.99,3,R,4112845,4,,N,AAPL,
20190102,10:00:12.571378997,X,154.96,6,155.0,4,R,4112846,0,,N,AAPL,
20190102,10:00:12.571409912,N,154.96,6,155.04,5,R,4112847,0,,N,AAPL,
20190102,10:00:12.571509954,N,154.96,7,155.04,5,R,4112852,0,,N,AAPL,
20190102,10:00:12.571955399,C,154.96,2,155.11,1,R,4112854,0,,N,AAPL,
20190102,10:00:12.573307886,C,154.96,1,155.11,1,R,4112855,0,,N,AAPL,
20190102,10:00:12.574526958,Q,154.96,2,154.99,3,R,4112866,2,,N,AAPL,
20190102,10:00:12.574538404,X,154.95,3,155.0,4,R,4112867,0,,N,AAPL,
20190102,10:00:12.574761595,C,154.95,1,155.11,1,R,4112872,0,,N,AAPL,
20190102,10:00:12.574772091,C,154.95,2,155.11,1,R,4112873,0,,N,AAPL,
20190102,10:00:12.574906268,V,154.96,2,155.03,1,R,4112877,0,,N,AAPL,
20190102,10:00:12.574960240,V,154.96,1,155.03,1,R,4112878,0,,N,AAPL,
20190102,10:00:12.575425131,P,154.96,3,155.0,5,R,4112889,0,,N,AAPL,
20190102,10:00:12.575467237,N,154.96,2,155.04,5,R,4112890,2,,N,AAPL,
20190102,10:00:12.575589093,N,154.96,1,155.04,5,R,4112893,0,,N,AAPL,
20190102,10:00:12.724772246,B,154.96,2,155.14,1,R,4113007,0,,N,AAPL,
20190102,10:00:12.975308268,Z,154.96,3,155.0,3,R,4113507,2,,N,AAPL,
20190102,10:00:12.975320083,X,154.96,6,155.0,4,R,4113508,2,,N,AAPL,
20190102,10:00:12.975363454,Q,154.96,6,154.99,3,R,4113509,0,,N,AAPL,
20190102,10:00:12.975370826,X,154.96,6,155.0,1,R,4113510,0,,N,AAPL,
20190102,10:00:12.975435132,Y,154.83,1,155.07,1,R,4113511,0,,N,AAPL,
20190102,10:00:12.975457463,Z,154.97,1,155.0,3,R,4113512,2,,N,AAPL,
20190102,10:00:12.975466617,B,154.96,1,155.14,1,R,4113513,0,,N,AAPL,
20190102,10:00:12.975471185,B,154.97,1,155.14,1,R,4113514,0,,N,AAPL,
20190102,10:00:12.975542890,Y,154.83,1,155.07,1,R,4113515,0,,N,AAPL,
20190102,10:00:12.975553327,Z,154.97,2,155.0,3,R,4113516,2,,N,AAPL,
20190102,10:00:12.975571484,Z,154.97,3,154.99,1,R,4113517,2,,N,AAPL,
20190102,10:00:12.975575143,X,154.96,6,155.0,4,R,4113518,0,,N,AAPL,
20190102,10:00:12.975577143,Z,154.97,2,154.99,1,R,4113519,2,,N,AAPL,
20190102,10:00:12.975693039,Z,154.97,1,154.99,1,R,4113520,2,,N,AAPL,
20190102,10:00:12.975711671,P,154.96,3,155.0,1,R,4113521,0,,N,AAPL,
20190102,10:00:12.975760531,N,154.96,5,155.04,5,R,4113522,0,,N,AAPL,
20190102,10:00:12.975838768,P,154.96,5,155.0,1,R,4113523,0,,N,AAPL,
20190102,10:00:12.975849726,P,154.96,5,155.0,4,R,4113524,0,,N,AAPL,
20190102,10:00:12.975865389,N,154.96,6,155.04,5,R,4113525,0,,N,AAPL,
20190102,10:00:12.975908218,P,154.96,5,155.0,4,R,4113526,0,,N,AAPL,
20190102,10:00:12.975984079,V,154.95,2,155.03,1,R,4113527,0,,N,AAPL,
20190102,10:00:12.976010844,V,154.97,1,155.03,1,R,4113528,0,,N,AAPL,
20190102,10:00:12.976091683,X,154.96,6,155.0,3,R,4113529,0,,N,AAPL,
20190102,10:00:12.976712777,Y,154.83,1,155.07,1,R,4113530,0,,N,AAPL,
20190102,10:00:12.977080210,X,154.97,1,155.0,3,R,4113531,0,,N,AAPL,
20190102,10:00:12.977087523,Q,154.97,2,154.99,3,R,4113532,4,,N,AAPL,
20190102,10:00:12.977111543,Q,154.97,3,154.99,3,R,4113533,4,,N,AAPL,
20190102,10:00:12.977412710,K,154.97,1,155.0,5,R,4113534,0,,N,AAPL,
20190102,10:00:12.977655513,P,154.97,1,155.0,4,R,4113535,0,,N,AAPL,
20190102,10:00:12.977674325,Z,154.97,1,155.0,3,R,4113536,0,,N,AAPL,
20190102,10:00:12.977730452,P,154.97,2,155.0,4,R,4113537,0,,N,AAPL,
20190102,10:00:13.009222184,B,154.97,2,155.14,1,R,4113559,0,,N,AAPL,
20190102,10:00:13.043454145,B,154.97,1,155.14,1,R,4113590,0,,N,AAPL,
20190102,10:00:13.346966667,Z,154.96,3,155.0,3,R,4114043,0,,N,AAPL,
20190102,10:00:13.347170835,N,154.96,6,155.01,1,R,4114044,0,,N,AAPL,
20190102,10:00:13.347215268,B,154.95,1,155.14,1,R,4114045,0,,N,AAPL,
20190102,10:00:13.347275195,Q,154.97,2,154.99,3,R,4114046,4,,N,AAPL,
20190102,10:00:13.347280306,N,154.96,6,155.01,2,R,4114047,0,,N,AAPL,
20190102,10:00:13.347315704,N,154.96,6,155.01,8,R,4114048,0,,N,AAPL,
20190102,10:00:13.347397126,N,154.96,6,155.0,10,R,4114049,0,,N,AAPL,
20190102,10:00:13.347568710,K,154.94,4,155.0,5,R,4114050,0,,N,AAPL,
20190102,10:00:13.347836599,P,154.97,1,155.0,4,R,4114053,0,,N,AAPL,
20190102,10:00:13.348268342,N,154.96,2,155.0,10,R,4114060,0,,N,AAPL,
20190102,10:00:13.348288743,V,154.95,2,155.03,1,R,4114061,0,,N,AAPL,
20190102,10:00:13.348323366,V,154.95,2,154.99,1,R,4114062,0,,N,AAPL,
20190102,10:00:13.458013070,P,154.97,2,155.0,4,R,4114216,0,,N,AAPL,
20190102,10:00:13.458993986,P,154.97,1,155.0,4,R,4114228,0,,N,AAPL,
20190102,10:00:13.460828577,N,154.96,2,155.0,6,R,4114253,0,,N,AAPL,
20190102,10:00:13.478925851,P,154.97,2,155.0,4,R,4114278,0,,N,AAPL,
20190102,10:00:13.478968029,P,154.97,1,155.0,4,R,4114281,0,,N,AAPL,
20190102,10:00:13.514862982,P,154.96,3,155.0,4,R,4114341,0,,N,AAPL,
20190102,10:00:13.514946145,P,154.96,3,154.99,1,R,4114342,0,,N,AAPL,
20190102,10:00:13.515014047,P,154.96,3,154.99,2,R,4114343,0,,N,AAPL,
20190102,10:00:13.515023949,P,154.96,3,154.99,3,R,4114344,0,,N,AAPL,
20190102,10:00:13.515041570,P,154.96,3,154.99,2,R,4114345,0,,N,AAPL,
20190102,10:00:13.515134422,N,154.96,1,155.0,6,R,4114346,0,,N,AAPL,
20190102,10:00:13.524155125,Q,154.96,2,154.99,3,R,4114357,2,,N,AAPL,
20190102,10:00:13.524175548,X,154.95,3,155.0,3,R,4114358,2,,N,AAPL,
20190102,10:00:13.524187120,Q,154.96,2,154.99,4,R,4114359,2,,N,AAPL,
20190102,10:00:13.524569096,Z,154.96,6,155.0,3,R,4114361,2,,N,AAPL,
20190102,10:00:13.526304975,P,154.96,3,154.99,2,R,4114362,0,,N,AAPL,
20190102,10:00:13.535206317,B,154.96,1,155.14,1,R,4114367,0,,N,AAPL,
20190102,10:00:13.535926913,V,154.96,1,154.99,1,R,4114368,0,,N,AAPL,
20190102,10:00:13.557896478,V,154.95,2,154.99,1,R,4114408,0,,N,AAPL,
20190102,10:00:13.559910892,V,154.96,1,154.99,1,R,4114410,0,,N,AAPL,
20190102,10:00:13.618554115,V,154.96,1,155.03,1,R,4114463,0,,N,AAPL,
20190102,10:00:13.655559806,V,154.96,1,154.99,1,R,4114487,0,,N,AAPL,
20190102,10:00:13.759900417,V,154.96,1,155.03,1,R,4114634,0,,N,AAPL,
20190102,10:00:14.080768298,Z,154.96,7,155.0,3,R,4114946,2,,N,AAPL,
20190102,10:00:14.084472517,V,154.96,1,154.99,1,R,4114956,0,,N,AAPL,
20190102,10:00:14.085659110,B,154.95,1,155.14,1,R,4114958,0,,N,AAPL,
20190102,10:00:14.086447727,V,154.95,2,154.99,1,R,4114961,0,,N,AAPL,
20190102,10:00:14.104842957,N,154.95,6,155.0,6,R,4114973,0,,N,AAPL,
20190102,10:00:14.104927277,P,154.96,3,154.98,1,R,4114974,2,,N,AAPL,
20190102,10:00:14.104982405,Z,154.96,7,154.99,4,R,4114975,0,,N,AAPL,
20190102,10:00:14.105001319,P,154.96,3,154.98,2,R,4114976,2,,N,AAPL,
20190102,10:00:14.105084077,Q,154.96,2,154.99,10,R,4114977,0,,N,AAPL,
20190102,10:00:14.105084427,Z,154.96,7,154.98,1,R,4114978,0,,N,AAPL,
20190102,10:00:14.105395645,V,154.95,2,155.03,1,R,4114980,0,,N,AAPL,
20190102,10:00:14.105422320,V,154.95,2,154.98,1,R,4114981,0,,N,AAPL,
20190102,10:00:14.105449878,C,154.95,1,155.11,1,R,4114982,0,,N,AAPL,
20190102,10:00:14.242851142,C,146.88,1,155.11,1,R,4115138,0,,N,AAPL,
20190102,10:00:14.242906033,X,154.95,1,155.0,3,R,4115139,0,,N,AAPL,
20190102,10:00:14.242916517,Q,154.96,2,154.99,4,R,4115140,0,,N,AAPL,
20190102,10:00:14.395383350,V,154.95,2,155.02,1,R,4115325,0,,N,AAPL,
20190102,10:00:14.396121593,P,154.96,3,154.98,1,R,4115326,2,,N,AAPL,
20190102,10:00:14.396186821,P,154.96,3,154.99,2,R,4115327,2,,N,AAPL,
20190102,10:00:14.406395062,V,154.95,2,154.98,1,R,4115332,0,,N,AAPL,
20190102,10:00:14.411373378,V,154.95,2,155.02,1,R,4115337,0,,N,AAPL,
20190102,10:00:14.443842318,B,154.96,1,155.14,1,R,4115427,0,,N,AAPL,
20190102,10:00:14.443905865,X,154.95,4,155.0,3,R,4115428,0,,N,AAPL,
20190102,10:00:14.444294307,B,154.95,1,155.14,1,R,4115430,0,,N,AAPL,
20190102,10:00:14.444300227,Z,154.96,7,154.99,2,R,4115431,2,,N,AAPL,
20190102,10:00:14.444434944,V,154.96,1,155.02,1,R,4115432,0,,N,AAPL,
20190102,10:00:14.444829011,V,154.95,2,155.02,1,R,4115434,0,,N,AAPL,
20190102,10:00:14.444876958,V,154.95,2,154.99,1,R,4115437,0,,N,AAPL,
20190102,10:00:14.445939332,Z,154.96,7,154.98,1,R,4115461,4,,N,AAPL,
20190102,10:00:14.445953332,B,154.96,1,155.14,1,R,4115462,0,,N,AAPL,
20190102,10:00:14.446022323,Z,154.96,7,154.98,2,R,4115464,4,,N,AAPL,
20190102,10:00:14.446476969,V,154.95,2,155.02,1,R,4115469,0,,N,AAPL,
20190102,10:00:14.446503255,V,154.96,1,155.02,1,R,4115470,0,,N,AAPL,
20190102,10:00:14.454934855,B,154.95,1,155.14,1,R,4115635,0,,N,AAPL,
20190102,10:00:14.456946654,B,154.96,1,155.14,1,R,4115653,0,,N,AAPL,
20190102,10:00:14.457418242,P,154.96,3,154.99,1,R,4115662,0,,N,AAPL,
20190102,10:00:14.457450596,Z,154.96,7,154.98,1,R,4115663,4,,N,AAPL,
20190102,10:00:14.457490853,P,154.96,3,155.0,4,R,4115665,0,,N,AAPL,
20190102,10:00:14.457539329,Z,154.96,7,154.99,2,R,4115668,2,,N,AAPL,
20190102,10:00:14.461063424,V,154.96,1,154.99,1,R,4115689,0,,N,AAPL,
20190102,10:00:14.462720024,Y,154.83,1,155.07,1,R,4115692,0,,N,AAPL,
20190102,10:00:14.462797651,Z,154.96,7,155.0,3,R,4115694,0,,N,AAPL,
20190102,10:00:14.462880710,Z,154.96,7,154.99,1,R,4115695,0,,N,AAPL,
20190102,10:00:14.470042134,V,154.96,1,155.02,1,R,4115711,0,,N,AAPL,
20190102,10:00:14.511509514,Z,154.96,7,154.99,2,R,4115774,0,,N,AAPL,
20190102,10:00:14.511541944,B,154.95,1,155.14,1,R,4115777,0,,N,AAPL,
20190102,10:00:14.511574418,Z,154.96,6,154.99,2,R,4115780,2,,N,AAPL,
20190102,10:00:14.511614964,Z,154.96,4,154.99,2,R,4115785,2,,N,AAPL,
20190102,10:00:14.511616560,X,154.95,1,155.0,3,R,4115786,0,,N,AAPL,
20190102,10:00:14.511759625,P,154.96,2,155.0,4,R,4115793,0,,N,AAPL,
20190102,10:00:14.511840373,P,154.96,3,155.0,4,R,4115801,0,,N,AAPL,
20190102,10:00:14.511979585,Z,154.96,4,154.99,4,R,4115809,0,,N,AAPL,
20190102,10:00:14.512630795,P,154.96,3,154.99,5,R,4115829,2,,N,AAPL,
20190102,10:00:14.512843736,P,154.96,3,154.99,6,R,4115841,2,,N,AAPL,
20190102,10:00:14.512889781,V,154.96,1,154.99,1,R,4115843,0,,N,AAPL,
20190102,10:00:14.513311655,Y,154.93,1,155.07,1,R,4115858,0,,N,AAPL,
20190102,10:00:14.513328369,J,154.93,1,155.23,1,R,4115860,0,,N,AAPL,
20190102,10:00:14.516178016,V,154.5,2,154.99,1,R,4115890,0,,N,AAPL,
20190102,10:00:14.524359424,P,154.96,3,154.99,6,R,4115917,0,,N,AAPL,
20190102,10:00:14.524428650,P,154.96,3,154.99,6,R,4115918,0,,N,AAPL,
20190102,10:00:14.641995390,Z,154.96,4,154.99,3,R,4116397,0,,N,AAPL,
20190102,10:00:14.642395464,P,154.96,3,154.99,1,R,4116398,2,,N,AAPL,
20190102,10:00:14.642417400,Z,154.96,4,154.99,1,R,4116399,0,,N,AAPL,
20190102,10:00:14.642460990,P,154.96,3,155.0,4,R,4116400,0,,N,AAPL,
20190102,10:00:14.642471475,P,154.96,3,154.99,1,R,4116401,0,,N,AAPL,
20190102,10:00:14.661546105,B,154.96,1,155.14,1,R,4116413,0,,N,AAPL,
20190102,10:00:14.661601861,X,154.95,4,155.0,3,R,4116414,0,,N,AAPL,
20190102,10:00:14.661642492,Q,154.96,7,154.99,4,R,4116415,4,,N,AAPL,
20190102,10:00:14.661647061,X,154.96,6,155.0,3,R,4116416,0,,N,AAPL,
20190102,10:00:14.661671756,Q,154.96,7,154.99,3,R,4116417,4,,N,AAPL,
20190102,10:00:14.661710419,Q,154.96,7,154.99,2,R,4116418,4,,N,AAPL,
20190102,10:00:14.661710632,Q,154.96,7,155.0,6,R,4116419,2,,N,AAPL,
20190102,10:00:14.661732192,Q,154.97,1,155.0,6,R,4116420,2,,N,AAPL,
20190102,10:00:14.661734823,Q,154.97,2,155.0,6,R,4116421,2,,N,AAPL,
20190102,10:00:14.661745134,Q,154.97,2,155.0,1,R,4116422,0,,N,AAPL,
20190102,10:00:14.661756092,X,154.96,6,155.01,2,R,4116423,0,,N,AAPL,
20190102,10:00:14.661766260,Q,154.97,3,155.0,1,R,4116424,2,,N,AAPL,
20190102,10:00:14.661788398,B,154.95,1,155.14,1,R,4116425,0,,N,AAPL,
20190102,10:00:14.661796250,B,154.97,1,155.14,1,R,4116426,0,,N,AAPL,
20190102,10:00:14.661798351,Q,154.97,3,155.01,13,R,4116427,0,,N,AAPL,
20190102,10:00:14.662008932,Z,154.96,4,155.0,3,R,4116429,2,,N,AAPL,
20190102,10:00:14.662049857,Y,154.93,1,155.07,1,R,4116430,0,,N,AAPL,
20190102,10:00:14.662050878,Q,154.97,9,155.01,13,R,4116431,2,,N,AAPL,
20190102,10:00:14.662075581,K,154.94,4,155.0,5,R,4116432,0,,N,AAPL,
20190102,10:00:14.662080281,V,154.96,1,154.99,1,R,4116434,2,,N,AAPL,
20190102,10:00:14.662095820,Z,154.97,1,155.0,3,R,4116435,0,,N,AAPL,
20190102,10:00:14.662114378,Y,154.93,1,155.07,1,R,4116436,0,,N,AAPL,
20190102,10:00:14.662146208,K,154.97,1,155.0,5,R,4116437,0,,N,AAPL,
20190102,10:00:14.662151066,J,154.93,1,155.23,1,R,4116438,0,,N,AAPL,
20190102,10:00:14.662154449,Z,154.97,2,155.0,2,R,4116439,0,,N,AAPL,
20190102,10:00:14.662190673,Z,154.97,3,155.0,2,R,4116440,0,,N,AAPL,
20190102,10:00:14.662203665,Y,154.83,1,155.07,1,R,4116441,0,,N,AAPL,
20190102,10:00:14.662219076,J,154.79,1,155.23,1,R,4116442,0,,N,AAPL,
20190102,10:00:14.662241095,Y,154.83,1,155.07,1,R,4116443,0,,N,AAPL,
20190102,10:00:14.662289509,P,154.96,3,155.0,4,R,4116444,2,,N,AAPL,
20190102,10:00:14.662293514,C,154.96,1,155.11,1,R,4116445,0,,N,AAPL,
20190102,10:00:14.662299454,P,154.96,3,155.0,4,R,4116446,0,,N,AAPL,
20190102,10:00:14.662301382,C,154.96,2,155.11,1,R,4116447,0,,N,AAPL,
20190102,10:00:14.662305088,Q,154.97,9,155.01,12,R,4116448,0,,N,AAPL,
20190102,10:00:14.662309814,P,154.96,6,155.0,4,R,4116449,0,,N,AAPL,
20190102,10:00:14.662331149,N,154.96,5,155.0,6,R,4116451,0,,N,AAPL,
20190102,10:00:14.662336596,Z,154.97,3,155.01,3,R,4116452,0,,N,AAPL,
20190102,10:00:14.662342517,P,154.96,6,155.0,1,R,4116453,0,,N,AAPL,
20190102,10:00:14.662344443,K,154.97,1,155.02,3,R,4116454,0,,N,AAPL,
20190102,10:00:14.662352574,P,154.96,6,155.0,1,R,4116455,0,,N,AAPL,
20190102,10:00:14.662362495,P,154.97,7,155.0,1,R,4116456,0,,N,AAPL,
20190102,10:00:14.662367248,N,154.96,5,155.01,8,R,4116457,0,,N,AAPL,
20190102,10:00:14.662377315,P,154.97,7,155.0,1,R,4116458,0,,N,AAPL,
20190102,10:00:14.662380602,V,154.96,2,154.99,1,R,4116459,0,,N,AAPL,
20190102,10:00:14.662385533,N,154.97,9,155.01,8,R,4116460,0,,N,AAPL,
20190102,10:00:14.662387337,P,154.97,7,155.01,4,R,4116461,0,,N,AAPL,
20190102,10:00:14.662389922,K,154.97,1,155.01,4,R,4116462,0,,N,AAPL,
20190102,10:00:14.662398225,Q,154.98,11,155.01,12,R,4116463,2,,N,AAPL,
20190102,10:00:14.662398595,X,154.96,6,155.27,2,R,4116464,0,,N,AAPL,
20190102,10:00:14.662418734,Y,154.94,1,155.07,1,R,4116465,0,,N,AAPL,
20190102,10:00:14.662423021,Z,154.97,3,155.01,2,R,4116466,0,,N,AAPL,
20190102,10:00:14.662423907,X,154.96,6,155.02,3,R,4116467,0,,N,AAPL,
20190102,10:00:14.662426174,Q,154.98,12,155.01,12,R,4116468,2,,N,AAPL,
20190102,10:00:14.662435818,V,154.96,3,154.99,1,R,4116469,0,,N,AAPL,
20190102,10:00:14.662439131,J,154.94,1,155.23,1,R,4116470,0,,N,AAPL,
20190102,10:00:14.662446933,P,154.97,8,155.01,4,R,4116471,0,,N,AAPL,
20190102,10:00:14.662448922,X,154.96,6,155.27,2,R,4116472,0,,N,AAPL,
20190102,10:00:14.662467191,P,154.97,8,155.01,5,R,4116473,0,,N,AAPL,
20190102,10:00:14.662467535,B,154.95,1,155.14,1,R,4116474,0,,N,AAPL,
20190102,10:00:14.662473311,B,154.98,1,155.14,1,R,4116475,0,,N,AAPL,
20190102,10:00:14.662478610,X,154.96,6,155.02,4,R,4116476,0,,N,AAPL,
20190102,10:00:14.662480153,V,154.96,3,155.02,1,R,4116477,2,,N,AAPL,
20190102,10:00:14.662484468,X,154.98,2,155.02,4,R,4116478,0,,N,AAPL,
20190102,10:00:14.662504376,X,154.98,2,155.03,4,R,4116479,0,,N,AAPL,
20190102,10:00:14.662506780,X,154.98,2,155.27,2,R,4116480,0,,N,AAPL,
20190102,10:00:14.662507554,N,154.97,9,155.01,7,R,4116481,0,,N,AAPL,
20190102,10:00:14.662531861,X,154.98,2,155.02,4,R,4116482,0,,N,AAPL,
20190102,10:00:14.662550134,P,154.98,6,155.01,5,R,4116483,0,,N,AAPL,
20190102,10:00:14.662562850,X,154.98,2,155.03,3,R,4116484,0,,N,AAPL,
20190102,10:00:14.662569191,Y,154.94,1,155.07,1,R,4116485,0,,N,AAPL,
20190102,10:00:14.662583823,X,154.98,2,155.02,3,R,4116486,0,,N,AAPL,
20190102,10:00:14.662682814,V,154.96,2,155.02,1,R,4116487,0,,N,AAPL,
20190102,10:00:14.662711052,V,154.97,1,155.02,1,R,4116488,0,,N,AAPL,
20190102,10:00:14.662732532,Z,154.98,1,155.01,2,R,4116489,0,,N,AAPL,
20190102,10:00:14.662749772,K,154.98,1,155.01,4,R,4116490,0,,N,AAPL,
20190102,10:00:14.662809980,Z,154.98,2,155.01,2,R,4116491,0,,N,AAPL,
20190102,10:00:14.662842417,K,154.98,2,155.01,4,R,4116492,0,,N,AAPL,
20190102,10:00:14.662862892,Y,154.83,1,155.07,1,R,4116493,0,,N,AAPL,
20190102,10:00:14.662875212,J,154.79,1,155.23,1,R,4116494,0,,N,AAPL,
20190102,10:00:14.662876734,P,154.98,6,155.01,5,R,4116495,0,,N,AAPL,
20190102,10:00:14.662898235,X,154.97,3,155.02,3,R,4116496,0,,N,AAPL,
20190102,10:00:14.662899341,V,154.97,2,155.02,1,R,4116497,0,,N,AAPL,
20190102,10:00:14.663019297,V,154.97,1,155.02,1,R,4116498,0,,N,AAPL,
20190102,10:00:14.663198281,P,154.98,6,155.01,5,R,4116500,0,,N,AAPL,
20190102,10:00:14.663234046,N,154.97,9,155.01,1,R,4116501,0,,N,AAPL,
20190102,10:00:14.663235628,K,154.98,1,155.01,4,R,4116502,0,,N,AAPL,
20190102,10:00:14.663315859,K,154.97,1,155.01,4,R,4116503,0,,N,AAPL,
20190102,10:00:14.663325536,Y,154.96,1,155.07,1,R,4116504,0,,N,AAPL,
20190102,10:00:14.663345286,J,154.96,1,155.23,1,R,4116505,0,,N,AAPL,
20190102,10:00:14.664312074,V,154.98,1,155.02,1,R,4116507,0,,N,AAPL,
20190102,10:00:14.665052354,P,154.98,6,155.01,5,R,4116508,0,,N,AAPL,
20190102,10:00:14.691101298,Q,154.98,12,155.01,2,R,4116559,2,,N,AAPL,
20190102,10:00:14.691129079,Q,154.98,12,155.01,1,R,4116560,0,,N,AAPL,
20190102,10:00:14.691697320,P,154.98,6,155.01,2,R,4116562,2,,N,AAPL,
20190102,10:00:14.691762217,P,154.98,6,155.01,1,R,4116563,0,,N,AAPL,
20190102,10:00:14.691773623,P,154.98,6,155.01,1,R,4116564,0,,N,AAPL,
20190102,10:00:14.691800195,K,154.97,1,155.02,3,R,4116565,2,,N,AAPL,
20190102,10:00:14.692027370,Y,154.96,1,155.07,1,R,4116566,0,,N,AAPL,
20190102,10:00:14.692039246,K,154.97,1,155.02,3,R,4116567,0,,N,AAPL,
20190102,10:00:14.692097507,Y,154.96,1,155.07,1,R,4116568,0,,N,AAPL,
20190102,10:00:14.692110767,J,154.96,1,155.23,1,R,4116569,0,,N,AAPL,
20190102,10:00:14.693191526,P,154.98,6,155.01,2,R,4116574,0,,N,AAPL,
20190102,10:00:14.693261248,P,154.98,6,155.01,2,R,4116575,0,,N,AAPL,
20190102,10:00:14.693421878,P,154.98,6,155.01,1,R,4116577,0,,N,AAPL,
20190102,10:00:14.693539583,P,154.98,6,155.01,2,R,4116578,0,,N,AAPL,
20190102,10:00:14.693687121,P,154.98,6,155.01,1,R,4116579,0,,N,AAPL,
20190102,10:00:14.694013588,P,154.98,6,155.01,2,R,4116581,0,,N,AAPL,
20190102,10:00:14.694778463,K,154.96,1,155.02,3,R,4116586,0,,N,AAPL,
20190102,10:00:14.699176931,P,154.98,6,155.01,1,R,4116590,0,,N,AAPL,
20190102,10:00:14.727867598,K,154.98,1,155.02,3,R,4116631,0,,N,AAPL,
20190102,10:00:14.728261004,P,154.98,6,155.01,1,R,4116633,0,,N,AAPL,
20190102,10:00:14.738940679,N,154.97,5,155.01,1,R,4116644,0,,N,AAPL,
20190102,10:00:14.748986161,P,154.98,3,155.01,1,R,4116649,0,,N,AAPL,
20190102,10:00:14.749054702,P,154.98,4,155.01,1,R,4116650,0,,N,AAPL,
20190102,10:00:14.790633357,Z,154.98,2,155.02,4,R,4116680,2,,N,AAPL,
20190102,10:00:14.790639553,Q,154.98,11,155.01,1,R,4116681,2,,N,AAPL,
20190102,10:00:14.790731034,Z,154.98,1,155.02,4,R,4116683,0,,N,AAPL,
20190102,10:00:14.817564223,Q,154.98,5,155.01,1,R,4116694,2,,N,AAPL,
20190102,10:00:14.912452331,X,154.98,1,155.02,3,R,4116875,0,,N,AAPL,
20190102,10:00:15.087733321,P,154.98,4,155.01,1,R,4117021,0,,N,AAPL,
20190102,10:00:15.217430437,X,154.97,3,155.02,3,R,4117165,0,,N,AAPL,
20190102,10:00:15.217472182,Q,154.97,8,155.01,1,R,4117167,2,,N,AAPL,
20190102,10:00:15.217508909,Q,154.97,7,155.01,1,R,4117168,0,,N,AAPL,
20190102,10:00:15.217512366,Q,154.97,7,155.01,2,R,4117169,2,,N,AAPL,
20190102,10:00:15.218066179,P,154.98,4,155.01,2,R,4117194,0,,N,AAPL,
20190102,10:00:15.218077145,P,154.98,1,155.01,2,R,4117195,2,,N,AAPL,
20190102,10:00:15.266521984,B,154.98,1,155.03,1,R,4117326,2,,N,AAPL,
20190102,10:00:15.267028929,Z,154.97,2,155.02,4,R,4117328,0,,N,AAPL,
20190102,10:00:15.267118163,Z,154.97,3,155.02,4,R,4117329,0,,N,AAPL,
20190102,10:00:15.267617101,B,154.95,1,155.03,1,R,4117339,0,,N,AAPL,
20190102,10:00:15.267659663,Q,154.97,1,155.01,2,R,4117341,0,,N,AAPL,
